sensor, latitude, longitude, send_time, received_time, latency35.6895,139.6917,2024-04-21 12:31:36,2024-04-21 12:31:38,2.0
35.6895,139.6917,2024-04-21 15:43:57,2024-04-21 15:44:08,11.0
35.6895,139.6917,2024-04-21 15:43:59,2024-04-21 15:44:10,11.0
35.6895,139.6917,2024-04-21 15:44:01,2024-04-21 15:44:12,11.0
35.6895,139.6917,2024-04-21 15:44:03,2024-04-21 15:44:14,11.0
35.6895,139.6917,2024-04-21 15:44:05,2024-04-21 15:44:16,11.0
35.6895,139.6917,2024-04-21 15:44:07,2024-04-21 15:44:18,11.0
35.6895,139.6917,2024-04-21 15:44:09,2024-04-21 15:44:21,12.0
35.6895,139.6917,2024-04-21 15:44:11,2024-04-21 15:44:23,12.0
35.6895,139.6917,2024-04-21 15:44:13,2024-04-21 15:44:25,12.0
35.6895,139.6917,2024-04-21 15:44:15,2024-04-21 15:44:27,12.0
35.6895,139.6917,2024-04-21 15:44:17,2024-04-21 15:44:29,12.0
35.6895,139.6917,2024-04-21 15:44:19,2024-04-21 15:44:31,12.0
35.6895,139.6917,2024-04-21 15:44:21,2024-04-21 15:44:33,12.0
35.6895,139.6917,2024-04-21 15:44:23,2024-04-21 15:44:35,12.0
35.6895,139.6917,2024-04-21 15:44:25,2024-04-21 15:44:37,12.0
35.6895,139.6917,2024-04-21 15:44:27,2024-04-21 15:44:40,13.0
35.6895,139.6917,2024-04-21 15:44:29,2024-04-21 15:44:42,13.0
35.6895,139.6917,2024-04-21 15:44:31,2024-04-21 15:44:44,13.0
35.6895,139.6917,2024-04-21 15:44:33,2024-04-21 15:44:46,13.0
35.6895,139.6917,2024-04-21 15:44:35,2024-04-21 15:44:48,13.0
35.6895,139.6917,2024-04-21 15:44:37,2024-04-21 15:44:50,13.0
35.6895,139.6917,2024-04-21 15:44:39,2024-04-21 15:44:52,13.0
35.6895,139.6917,2024-04-21 15:44:41,2024-04-21 15:44:55,14.0
35.6895,139.6917,2024-04-21 15:44:43,2024-04-21 15:44:57,14.0
35.6895,139.6917,2024-04-21 15:44:45,2024-04-21 15:44:59,14.0
35.6895,139.6917,2024-04-21 15:44:47,2024-04-21 15:45:01,14.0
35.6895,139.6917,2024-04-21 15:44:49,2024-04-21 15:45:03,14.0
35.6895,139.6917,2024-04-21 15:44:51,2024-04-21 15:45:05,14.0
35.6895,139.6917,2024-04-21 15:44:53,2024-04-21 15:45:07,14.0
35.6895,139.6917,2024-04-21 15:44:55,2024-04-21 15:45:09,14.0
35.6895,139.6917,2024-04-21 15:44:57,2024-04-21 15:45:11,14.0
35.6895,139.6917,2024-04-21 15:44:59,2024-04-21 15:45:13,14.0
35.6895,139.6917,2024-04-21 15:45:01,2024-04-21 15:45:15,14.0
35.6895,139.6917,2024-04-21 15:45:03,2024-04-21 15:45:17,14.0
35.6895,139.6917,2024-04-21 15:45:05,2024-04-21 15:45:20,15.0
35.6895,139.6917,2024-04-21 15:45:07,2024-04-21 15:45:22,15.0
35.6895,139.6917,2024-04-21 15:45:09,2024-04-21 15:45:24,15.0
35.6895,139.6917,2024-04-21 15:45:11,2024-04-21 15:45:26,15.0
35.6895,139.6917,2024-04-21 15:45:13,2024-04-21 15:45:28,15.0
35.6895,139.6917,2024-04-21 15:45:15,2024-04-21 15:45:30,15.0
35.6895,139.6917,2024-04-21 15:45:17,2024-04-21 15:45:32,15.0
35.6895,139.6917,2024-04-21 15:45:19,2024-04-21 15:45:34,15.0
35.6895,139.6917,2024-04-21 15:45:21,2024-04-21 15:45:36,15.0
35.6895,139.6917,2024-04-21 15:45:23,2024-04-21 15:45:38,15.0
35.6895,139.6917,2024-04-21 15:45:25,2024-04-21 15:45:40,15.0
35.6895,139.6917,2024-04-21 15:45:27,2024-04-21 15:45:42,15.0
35.6895,139.6917,2024-04-21 15:45:29,2024-04-21 15:45:44,15.0
35.6895,139.6917,2024-04-21 15:45:31,2024-04-21 15:45:47,16.0
35.6895,139.6917,2024-04-21 15:45:33,2024-04-21 15:45:49,16.0
35.6895,139.6917,2024-04-21 15:45:35,2024-04-21 15:45:51,16.0
35.6895,139.6917,2024-04-21 15:45:37,2024-04-21 15:45:53,16.0
35.6895,139.6917,2024-04-21 15:45:39,2024-04-21 15:45:55,16.0
35.6895,139.6917,2024-04-21 15:45:41,2024-04-21 15:45:57,16.0
35.6895,139.6917,2024-04-21 15:45:43,2024-04-21 15:45:59,16.0
35.6895,139.6917,2024-04-21 15:45:45,2024-04-21 15:46:01,16.0
35.6895,139.6917,2024-04-21 15:45:47,2024-04-21 15:46:04,17.0
35.6895,139.6917,2024-04-21 15:45:49,2024-04-21 15:46:06,17.0
35.6895,139.6917,2024-04-21 15:45:51,2024-04-21 15:46:08,17.0
35.6895,139.6917,2024-04-21 15:45:53,2024-04-21 15:46:10,17.0
35.6895,139.6917,2024-04-21 15:45:55,2024-04-21 15:46:12,17.0
35.6895,139.6917,2024-04-21 15:45:57,2024-04-21 15:46:14,17.0
35.6895,139.6917,2024-04-21 15:45:59,2024-04-21 15:46:16,17.0
35.6895,139.6917,2024-04-21 15:46:01,2024-04-21 15:46:18,17.0
35.6895,139.6917,2024-04-21 15:46:03,2024-04-21 15:46:20,17.0
35.6895,139.6917,2024-04-21 15:46:05,2024-04-21 15:46:22,17.0
35.6895,139.6917,2024-04-21 15:46:07,2024-04-21 15:46:24,17.0
35.6895,139.6917,2024-04-21 15:46:09,2024-04-21 15:46:26,17.0
35.6895,139.6917,2024-04-21 15:46:11,2024-04-21 15:46:28,17.0
35.6895,139.6917,2024-04-21 15:46:13,2024-04-21 15:46:30,17.0
35.6895,139.6917,2024-04-21 15:46:15,2024-04-21 15:46:33,18.0
35.6895,139.6917,2024-04-21 15:46:17,2024-04-21 15:46:35,18.0
35.6895,139.6917,2024-04-21 15:46:19,2024-04-21 15:46:37,18.0
35.6895,139.6917,2024-04-21 15:46:21,2024-04-21 15:46:39,18.0
35.6895,139.6917,2024-04-21 15:46:23,2024-04-21 15:46:41,18.0
35.6895,139.6917,2024-04-21 15:46:25,2024-04-21 15:46:43,18.0
35.6895,139.6917,2024-04-21 15:46:27,2024-04-21 15:46:45,18.0
35.6895,139.6917,2024-04-21 15:46:29,2024-04-21 15:46:47,18.0
